"","t","S","E","I","R","city","county"
"964",96.2999999999988,3.38058882264613,0.118806522231114,5.67923796656238,990.82136668856,1,"A"
"965",96.3999999999988,3.37952483012299,0.117494384309626,5.62482171734138,990.878159068226,1,"A"
"966",96.4999999999988,3.37846941328467,0.116199913461757,5.57092338785416,990.934407285399,1,"A"
"967",96.5999999999988,3.37742096796368,0.114924360513512,5.51753815224485,990.990116519278,1,"A"
"968",96.6999999999988,3.37638898607943,0.11365785518749,5.46466125793267,991.0452919008,1,"A"
"969",96.7999999999988,3.37536658575138,0.112407098411793,5.4122878024571,991.09993851338,1,"A"
"970",96.8999999999988,3.37435437055854,0.111171171636396,5.36041306640076,991.154061391404,1,"A"
"971",96.9999999999988,3.37336460224716,0.109937516515046,5.30903235916948,991.207665522068,1,"A"
"972",97.0999999999988,3.37238596146455,0.108717406967354,5.25814078590809,991.26075584566,1,"A"
"973",97.1999999999988,3.3714228400265,0.107506180266063,5.20773372618836,991.313337253519,1,"A"
"974",97.2999999999987,3.37046378547068,0.106315111216558,5.15780651253179,991.365414590781,1,"A"
"975",97.3999999999987,3.369522448801,0.105130145661909,5.10835474963081,991.416992655906,1,"A"
"976",97.4999999999987,3.36859243379849,0.103957557751176,5.05937380504774,991.468076203403,1,"A"
"977",97.5999999999987,3.36767231026538,0.102798530129267,5.01085921815228,991.518669941453,1,"A"
"978",97.6999999999987,3.36675868486146,0.101656184930597,4.96280659657334,991.568778533635,1,"A"
"979",97.7999999999987,3.36584698156487,0.100534764528576,4.91521165430622,991.6184065996,1,"A"
"980",97.8999999999987,3.36495531641863,0.0994157343842493,4.86807023305373,991.667558716143,1,"A"
"981",97.9999999999987,3.36408926404402,0.0982934720711731,4.82137784541088,991.716239418474,1,"A"
"982",98.0999999999987,3.36322354561825,0.0971933210555147,4.7751299363982,991.764453196928,1,"A"
"983",98.1999999999987,3.36237135472312,0.0961016455295426,4.72932250345532,991.812204496292,1,"A"
"984",98.2999999999987,3.36154240262776,0.0950085647143111,4.68395131133136,991.859497721327,1,"A"
"985",98.3999999999987,3.36071918720257,0.0939316088452167,4.63901196951233,991.90633723444,1,"A"
"986",98.4999999999987,3.35989807419193,0.0928740896789511,4.59450048199411,991.952727354135,1,"A"
"987",98.5999999999987,3.35907651610304,0.0918381659742534,4.55041295896775,991.998672358955,1,"A"
"988",98.6999999999987,3.35825474546569,0.0908231732921215,4.50674559269756,992.044176488545,1,"A"
"989",98.7999999999987,3.35743751155257,0.0898239437394011,4.46349460023643,992.089243944472,1,"A"
"990",98.8999999999987,3.3566225556677,0.0888424207494816,4.42065613310885,992.133878890474,1,"A"
"991",98.9999999999986,3.35580979386733,0.0878783341348607,4.37822642019275,992.178085451805,1,"A"
"992",99.0999999999986,3.35501400474628,0.086916556573213,4.33620172267352,992.221867716007,1,"A"
"993",99.1999999999986,3.35423283070715,0.085959399480884,4.29457803657825,992.265229733234,1,"A"
"994",99.2999999999986,3.35345519544895,0.0850178467494643,4.25335144420209,992.3081755136,1,"A"
"995",99.3999999999986,3.35268110338327,0.0840915818801534,4.21251828669505,992.350709028041,1,"A"
"996",99.4999999999986,3.35190403793106,0.0831868156947651,4.17207493546571,992.392834210908,1,"A"
"997",99.5999999999986,3.3511426396318,0.0822844776801279,4.13201792242495,992.434554960263,1,"A"
"998",99.6999999999986,3.35039071019405,0.0813907175642718,4.0923434327543,992.475875139487,1,"A"
"999",99.7999999999986,3.34965892422542,0.0804946891816191,4.05304781277804,992.516798573815,1,"A"
"1000",99.8999999999986,3.34893791123255,0.0796058083908545,4.01412722843389,992.557329051943,1,"A"
"1001",0,1199,1,0,0,2,"A"
"1002",0.1,1199,0.98,0.02,0,2,"A"
"1003",0.2,1198.99872416949,0.961675830508481,0.0394,2e-04,2,"A"
"1004",0.3,1198.9961787766,0.944987706785773,0.0582395166101696,0.000594,2,"A"
"1005",0.4,NA,NA,NA,NA,2,"A"
"1006",0.5,1198.98744094177,0.91622859073743,0.0943885035751566,0.00194196392189953,2,"A"
"1007",0.6,1198.98139720255,0.903947758136208,0.111769190354154,0.0028858489576511,2,"A"
"1008",0.7,1198.97413588843,0.893130117093845,0.128730453613336,0.00400354086119263,2,"A"
"1009",0.8,1198.96576225044,0.88364115274324,0.14530575141908,0.005290845397326,2,"A"
"1010",0.9,1198.95625099792,0.875479582212512,0.161525516959754,0.00674390291151679,2,"A"
"1011",1,1198.94581104623,0.868409942255716,0.177419853434407,0.00835915808111433,2,"A"
"1012",1.1,1198.93440935207,0.862443437570087,0.193013853745177,0.0101333566154584,2,"A"
"1013",1.2,1198.92173335787,0.857870563016327,0.208332583959127,0.0120634951529102,2,"A"
"1014",1.3,NA,NA,NA,NA,2,"A"
"1015",1.4,1198.89369072861,0.851671409158408,0.23825697454836,0.0163808876863001,2,"A"
"1016",1.5,NA,NA,NA,NA,2,"A"
"1017",1.6,NA,NA,NA,NA,2,"A"
"1018",1.7,1198.84470009217,0.8496439040015,0.281689693151909,0.023966310677,2,"A"
"1019",1.8,1198.82642764513,0.850923472964735,0.29586567430042,0.0267832076085191,2,"A"
"1020",1.9,1198.80717617473,0.853156473906157,0.30992548701671,0.0297418643515233,2,"A"
"1021",2,1198.78722149892,0.856048020236998,0.323889361624666,0.0328411192216904,2,"A"
"1022",2.1,1198.76644706801,0.859701490736006,0.33777142841316,0.0360800128379371,2,"A"
"1023",2.2,NA,NA,NA,NA,2,"A"
"1024",2.3,NA,NA,NA,NA,2,"A"
"1025",2.4,1198.69880104981,0.875477486421629,0.379094290055584,0.0466271737157418,2,"A"
"1026",2.5,NA,NA,NA,NA,2,"A"
"1027",2.6,1198.64981574624,0.889312039539379,0.406525968630362,0.0543462455851322,2,"A"
"1028",2.7,NA,NA,NA,NA,2,"A"
"1029",2.8,1198.59765222752,0.905745101175482,0.433988696532873,0.0626139747687843,2,"A"
"1030",2.9,1198.57015008819,0.915132338487508,0.447763711591054,0.066953861734113,2,"A"
"1031",3,NA,NA,NA,NA,2,"A"
"1032",3.1,NA,NA,NA,NA,2,"A"
"1033",3.2,NA,NA,NA,NA,2,"A"
"1034",3.3,NA,NA,NA,NA,2,"A"
"1035",3.4,1198.42174350233,0.969959166065265,0.517566573073996,0.0907307585289246,2,"A"
"1036",3.5,1198.38936079146,0.982942693614352,0.531790090664562,0.0959064242596646,2,"A"
"1037",3.6,1198.3561931209,0.996451510300552,0.546131043630203,0.10122432516631,2,"A"
"1038",3.7,NA,NA,NA,NA,2,"A"
"1039",3.8,1198.2874255088,1.02507419234252,0.575208675623703,0.112291623236611,2,"A"
"1040",3.9,1198.25194615942,1.04005205787582,0.589958072714317,0.118043709992848,2,"A"
"1041",4,NA,NA,NA,NA,2,"A"
"1042",4.1,1198.17661587146,1.07345997018468,0.619932272303204,0.129991886051438,2,"A"
"1043",4.2,1198.13753575082,1.09107089141706,0.635202148983865,0.13619120877447,2,"A"
"1044",4.3,NA,NA,NA,NA,2,"A"
"1045",4.4,NA,NA,NA,NA,2,"A"
"1046",4.5,1198.01621579576,1.14583170817959,0.682239017729089,0.155713478326292,2,"A"
"1047",4.6,1197.97460193866,1.16452893112293,0.69833326171539,0.162535868503583,2,"A"
"1048",4.7,1197.93126693583,1.18457335533335,0.714640507720694,0.169519201120737,2,"A"
"1049",4.8,1197.88702480428,1.20512401977605,0.731185569750154,0.176665606197943,2,"A"
"1050",4.9,1197.84194435117,1.22610199248186,0.747976194448174,0.183977461895445,2,"A"
"1051",5,NA,NA,NA,NA,2,"A"
"1052",5.1,1197.74843755198,1.27012832879526,0.782326710665297,0.19910740856346,2,"A"
"1053",5.2,NA,NA,NA,NA,2,"A"
"1054",5.3,1197.65096586102,1.31633509034988,0.817769312861804,0.214929735771459,2,"A"
"1055",5.4,1197.6006164278,1.3403578217647,0.835918321540183,0.223107428900077,2,"A"
"1056",5.5,1197.54944249682,1.36472459630364,0.854366294760075,0.231466612115478,2,"A"
"1057",5.6,1197.4978647916,1.38900780960181,0.873117123738547,0.240010275063079,2,"A"
"1058",5.7,1197.44475321514,1.41433922987068,0.892166108693198,0.248741446300465,2,"A"
"1059",5.8,1197.39071735386,1.44008830654923,0.91153123220368,0.257663107387397,2,"A"
"1060",5.9,1197.33533438374,1.46666951053697,0.931217686012628,0.266778419709433,2,"A"
"1061",5.99999999999999,1197.27850761416,1.49416288991147,0.951238899363241,0.27609059656956,2,"A"
"1062",6.09999999999999,NA,NA,NA,NA,2,"A"
"1063",6.19999999999999,1197.16224945345,1.550092992081,0.992338471223317,0.29531908324487,2,"A"
"1064",6.29999999999999,1197.10181850065,1.57952208503853,1.0134169463527,0.305242467957104,2,"A"
"1065",6.39999999999999,1197.03989249137,1.60985765262428,1.03487321858995,0.315376637420631,2,"A"
"1066",6.49999999999999,1196.97577099974,1.64178199119633,1.05672163945653,0.32572536960653,2,"A"
"1067",6.59999999999999,1196.91040187715,1.67431547396308,1.07899006288589,0.336292586001095,2,"A"
"1068",6.69999999999999,1196.8437566728,1.70747436883881,1.1016864717363,0.347082486629954,2,"A"
"1069",6.79999999999999,NA,NA,NA,NA,2,"A"
"1070",6.89999999999999,1196.7076493395,1.77460716273053,1.14839595547444,0.369347542291274,2,"A"
"1071",6.99999999999999,1196.63755153063,1.80921282835306,1.17240413917431,0.380831501846019,2,"A"
"1072",7.09999999999999,1196.5659554358,1.84462466661458,1.19686435434963,0.392555543237762,2,"A"
"1073",7.19999999999999,1196.49338273352,1.88030487555946,1.22178820413842,0.404524186781258,2,"A"
"1074",7.29999999999999,NA,NA,NA,NA,2,"A"
"1075",7.39999999999999,NA,NA,NA,NA,2,"A"
"1076",7.49999999999999,1196.27094141188,1.98779345121156,1.29932110559181,0.441944031316181,2,"A"
"1077",7.59999999999999,1196.19422929734,2.02474969672674,1.32608376356012,0.454937242372099,2,"A"
"1078",7.69999999999999,1196.11520020045,2.06328379968247,1.35331791985906,0.4681980800077,2,"A"
"1079",7.79999999999999,1196.03463497015,2.10258335399166,1.38105041665412,0.481731259206291,2,"A"
"1080",7.89999999999999,1195.95190307028,2.14326358678315,1.40929157956741,0.495541763372832,2,"A"
"1081",7.99999999999999,1195.86685992163,2.18544146368989,1.4380639355074,0.509634679168506,2,"A"
"1082",8.09999999999999,1195.77990381253,2.22868874351581,1.46739212542612,0.52401531852358,2,"A"
"1083",8.19999999999999,1195.69175913396,2.27225964722343,1.49729197904218,0.538689239777841,2,"A"
"1084",8.29999999999999,NA,NA,NA,NA,2,"A"
"1085",8.39999999999999,1195.51281613671,2.35943637337952,1.55880768781699,0.568939802090225,2,"A"
"1086",8.49999999999999,1195.42105493087,2.40400885175561,1.59040833840641,0.584527878968395,2,"A"
"1087",8.59999999999999,NA,NA,NA,NA,2,"A"
"1088",8.69999999999999,1195.23339638689,2.49461314947235,1.65533265696506,0.616657806673033,2,"A"
"1089",8.79999999999998,NA,NA,NA,NA,2,"A"
"1090",8.89999999999998,1195.03547350615,2.59178556043274,1.72264308424219,0.650097849176533,2,"A"
"1091",8.99999999999998,NA,NA,NA,NA,2,"A"
"1092",9.09999999999998,1194.8316496161,2.69093630066765,1.79251727956837,0.684896803665039,2,"A"
"1093",9.19999999999998,1194.72676139325,2.74200579750738,1.82841083278604,0.702821976460722,2,"A"
"1094",9.29999999999998,1194.61985683878,2.79407023602049,1.86496684040833,0.721106084788583,2,"A"
"1095",9.39999999999998,1194.51206632805,2.84597934203278,1.90219857672466,0.739755753192666,2,"A"
"1096",9.49999999999998,NA,NA,NA,NA,2,"A"
"1097",9.59999999999998,1194.28832370852,2.95481441600624,1.97868317473469,0.778178700737893,2,"A"
"1098",9.69999999999998,NA,NA,NA,NA,2,"A"
"1099",9.79999999999998,1194.0530842622,3.07071682749548,2.05805345151073,0.818145458798315,2,"A"
"1100",9.89999999999998,NA,NA,NA,NA,2,"A"
"1101",9.99999999999998,1193.80170628014,3.19802069724753,2.14055815675958,0.859714865848878,2,"A"
"1102",10.1,1193.67301801318,3.262748550265,2.18311298913694,0.881120447416474,2,"A"
"1103",10.2,1193.54299564677,3.32751594566844,2.22653683025087,0.902951577307843,2,"A"
"1104",10.3,1193.40888499814,3.39507627539349,2.27082178086173,0.925216945610352,2,"A"
"1105",10.4,NA,NA,NA,NA,2,"A"
"1106",10.5,1193.13437079347,3.53244699853362,2.36209689368849,0.971085314304579,2,"A"
"1107",10.6,1192.9927125753,3.60345627673816,2.40912486472227,0.994706283241464,2,"A"
"1108",10.7,NA,NA,NA,NA,2,"A"
"1109",10.8,NA,NA,NA,NA,2,"A"
"1110",10.9,1192.54944681858,3.82612180447237,2.55600228156149,1.06842909538986,2,"A"
"1111",11,NA,NA,NA,NA,2,"A"
"1112",11.1,1192.2431116086,3.97791703102294,2.65891259522441,1.12005876515383,2,"A"
"1113",11.2,1192.0851055835,4.0563647155016,2.71188180989262,1.14664789110607,2,"A"
"1114",11.3,1191.92200414063,4.13833886406422,2.76589028610373,1.173766709205,2,"A"
"1115",11.4,1191.75563020458,4.22194602283176,2.82099816052398,1.20142561206604,2,"A"
"1116",11.5,NA,NA,NA,NA,2,"A"
"1117",11.6,NA,NA,NA,NA,2,"A"
"1118",11.7,1191.23147364628,4.48753764828774,2.99323448410845,1.28775422132784,2,"A"
"1119",11.8,NA,NA,NA,NA,2,"A"
"1120",11.9,NA,NA,NA,NA,2,"A"
"1121",12,1190.68019008537,4.76404299111221,3.17640856834533,1.37935835516992,2,"A"
"1122",12.1,1190.49143204035,4.85752017630841,3.23992534248412,1.41112244085337,2,"A"
"1123",12.2,1190.30044480028,4.95135701286159,3.30467649258545,1.44352169427822,2,"A"
"1124",12.3,NA,NA,NA,NA,2,"A"
"1125",12.4,NA,NA,NA,NA,2,"A"
"1126",12.5,1189.69919450108,5.24968905647154,3.50646238237609,1.54465406007449,2,"A"
"1127",12.6,1189.48950569178,5.35438408464098,3.57639153968176,1.57971868389825,2,"A"
"1128",12.7,1189.27539265622,5.46140943850335,3.64771530597776,1.61548259929506,2,"A"
"1129",12.8,NA,NA,NA,NA,2,"A"
"1130",12.9,1188.83136059211,5.6847650584486,3.79470993366882,1.68916441577172,2,"A"
"1131",13,1188.60035716458,5.80207318481456,3.8704581355011,1.72711151510841,2,"A"
"1132",13.1,1188.36118546546,5.92520342023373,3.94779501784238,1.76581609646342,2,"A"
"1133",13.2,NA,NA,NA,NA,2,"A"
"1134",13.3,1187.87392718311,6.17297886503319,4.10753169385655,1.84556225800253,2,"A"
"1135",13.4,1187.62058994817,6.30285652267033,4.18991595421865,1.8866375749411,2,"A"
"1136",13.5,NA,NA,NA,NA,2,"A"
"1137",13.6,1187.09398932206,6.57462953826232,4.36010366594089,1.97127747373458,2,"A"
"1138",13.7,1186.82063511721,6.7164911523465,4.44799522004673,2.01487851039399,2,"A"
"1139",13.8,1186.54337370256,6.85942274395202,4.53784509089319,2.05935846259446,2,"A"
"1140",13.9,1186.26100819179,7.0045997998494,4.6296550948633,2.10473691350339,2,"A"
"1141",14,1185.97534211716,7.15017387848107,4.72345053991165,2.15103346445202,2,"A"
"1142",14.1,1185.67836082563,7.30415169244115,4.81921951208216,2.19826796985114,2,"A"
"1143",14.2,1185.37722700666,7.45920247756144,4.91711035081016,2.24646016497196,2,"A"
"1144",14.3,NA,NA,NA,NA,2,"A"
"1145",14.4,1184.74832612518,7.7865208540698,5.1193505193043,2.3458025014486,2,"A"
"1146",14.5,1184.42342936585,7.95568719632019,5.22388743119265,2.39699600664164,2,"A"
"1147",14.6,1184.09392548721,8.12607733103342,5.33076230080713,2.44923488095357,2,"A"
"1148",14.7,NA,NA,NA,NA,2,"A"
"1149",14.8,1183.41075461057,8.48071118793161,5.5515919352914,2.55694226620583,2,"A"
"1150",14.9,NA,NA,NA,NA,2,"A"
"1151",15,1182.70054553969,8.84806169000699,5.78227768235014,2.66911508795572,2,"A"
"1152",15.1,1182.33413637618,9.03750961971797,5.90141613932678,2.72693786477922,2,"A"
"1153",15.2,NA,NA,NA,NA,2,"A"
"1154",15.3,1181.5828991559,9.4233888218499,6.14752847437343,2.84618354787577,2,"A"
"1155",15.4,1181.20200538308,9.61581481823013,6.27452096606669,2.9076588326195,2,"A"
"1156",15.5,NA,NA,NA,NA,2,"A"
"1157",15.6,1180.42066614466,10.0086041963261,6.53628469620772,3.03444496280787,2,"A"
"1158",15.7,NA,NA,NA,NA,2,"A"
"1159",15.8,1179.61392000228,10.4109998456313,6.80856140298684,3.16651874910167,2,"A"
"1160",15.9,NA,NA,NA,NA,2,"A"
"1161",16,NA,NA,NA,NA,2,"A"
"1162",16.1,1178.34898221685,11.0386812630573,7.23732890518697,3.37500761490212,2,"A"
"1163",16.2,1177.91464725427,11.2522426003835,7.38572924139625,3.44738090395399,2,"A"
"1164",16.3,1177.46501604559,11.4768289570579,7.53691680098995,3.52123819636795,2,"A"
"1165",16.4,1177.00900146244,11.7033069610658,7.69108421212121,3.59660736437785,2,"A"
"1166",16.5,1176.54486302384,11.9333792604405,7.84823950922132,3.67351820649906,2,"A"
"1167",16.6,1176.07123283083,12.1683418682375,8.00842469933791,3.75200060159127,2,"A"
"1168",16.7,NA,NA,NA,NA,2,"A"
"1169",16.8,1175.07372065978,12.674108294857,8.33836912388241,3.91380192148175,2,"A"
"1170",16.9,1174.55698214849,12.9373646402548,8.50846759854073,3.99718561272057,2,"A"
"1171",17,1174.0347592123,13.2008402836338,8.68213021536042,4.08227028870598,2,"A"
"1172",17.1,1173.50256140841,13.469021281852,8.85932571887949,4.16909159085958,2,"A"
"1173",17.2,NA,NA,NA,NA,2,"A"
"1174",17.3,NA,NA,NA,NA,2,"A"
"1175",17.4,1171.8299241788,14.3167826842496,9.41296078696424,4.44033234999101,2,"A"
"1176",17.5,1171.25009358113,14.6102776282321,9.60516683277959,4.53446195786065,2,"A"
"1177",17.6,1170.65593757361,14.9122280831832,9.80132071701643,4.63051362618844,2,"A"
"1178",17.7,1170.0505450011,15.2193760940331,10.0015520715099,4.72852683335861,2,"A"
"1179",17.8,1169.43341540719,15.5321181660583,10.2059240726755,4.82854235407371,2,"A"
"1180",17.9,1168.79723741996,15.8576537899672,10.4145071952699,4.93060159480046,2,"A"
"1181",18,1168.15512367504,16.1826144590913,10.6275151991166,5.03474666675316,2,"A"
"1182",18.1,1167.49605098913,16.5180348558193,10.8448923363072,5.14102181874433,2,"A"
"1183",18.2,1166.8321567281,16.8515684197324,11.0668041100605,5.2494707421074,2,"A"
"1184",18.3,NA,NA,NA,NA,2,"A"
"1185",18.4,NA,NA,NA,NA,2,"A"
"1186",18.5,1164.73031341162,17.9212802621746,11.7600944728899,5.58831185332027,2,"A"
"1187",18.6,1164.00133136693,18.291836701618,12.0009191334045,5.70591279804917,2,"A"
"1188",18.7,1163.250234873,18.6770964615181,12.2467466761028,5.82592198938321,2,"A"
"1189",18.8,1162.48628423741,19.0675051678732,12.4978211385721,5.94838945614424,2,"A"
"1190",18.9,1161.71366797491,19.4587713270147,12.7541930305439,6.07336766752996,2,"A"
"1191",19,NA,NA,NA,NA,2,"A"
"1192",19.1,NA,NA,NA,NA,2,"A"
"1193",19.2,1159.33156538607,20.6498454619999,13.5546949759986,6.46389417593411,2,"A"
"1194",19.3,1158.50153471855,21.0668792202765,13.8321449354786,6.59944112569409,2,"A"
"1195",19.4,NA,NA,NA,NA,2,"A"
"1196",19.5,1156.82242162239,21.8950903918301,14.4035738000231,6.87891418575417,2,"A"
"1197",19.6,NA,NA,NA,NA,2,"A"
"1198",19.7,NA,NA,NA,NA,2,"A"
"1199",19.8,NA,NA,NA,NA,2,"A"
"1200",19.9,1153.2220738575,23.6907182731989,15.6142868433088,7.47292102599274,2,"A"
"1201",20,NA,NA,NA,NA,2,"A"
"1202",20.1,1151.32592300426,24.6300223787416,16.2556711391701,7.78838347782922,2,"A"
"1203",20.2,1150.34226140969,25.1210835257319,16.5857148753532,7.95094018922092,2,"A"
"1204",20.3,NA,NA,NA,NA,2,"A"
"1205",20.4,NA,NA,NA,NA,2,"A"
"1206",20.5,1147.2844228392,26.6418179928634,17.6150852600852,8.45867390784722,2,"A"
"1207",20.6,NA,NA,NA,NA,2,"A"
"1208",20.7,1145.10956885068,27.7401410022331,18.3357476789669,8.81454246812149,2,"A"
"1209",20.8,1143.97379901244,28.321108020427,18.7071930222219,8.99789994491116,2,"A"
"1210",20.9,1142.81593012366,28.9125547487993,19.0865432524082,9.18497187513337,2,"A"
"1211",21,NA,NA,NA,NA,2,"A"
"1212",21.1,1140.42093109916,30.138765563776,19.8697267402584,9.57057659680606,2,"A"
"1213",21.2,NA,NA,NA,NA,2,"A"
"1214",21.3,1137.94090477993,31.4008073794099,20.686275928615,9.97201191204996,2,"A"
"1215",21.4,NA,NA,NA,NA,2,"A"
"1216",21.5,NA,NA,NA,NA,2,"A"
"1217",21.6,NA,NA,NA,NA,2,"A"
"1218",21.7,1132.76597735924,33.9858629013896,22.4230767790699,10.8250829603015,2,"A"
"1219",21.8,1131.42817263823,34.6439503643709,22.878563269307,11.0493137280922,2,"A"
"1220",21.9,NA,NA,NA,NA,2,"A"
"1221",22,1128.63103090286,36.041629811161,23.8158133587507,11.5115259272243,2,"A"
"1222",22.1,1127.19009745308,36.7617306647201,24.2984878213864,11.7496840608118,2,"A"
"1223",22.2,NA,NA,NA,NA,2,"A"
"1224",22.3,1124.21370731747,38.2526596130565,25.2930567548889,12.2405763145903,2,"A"
"1225",22.4,1122.66257646563,39.0387372726299,25.8051793796012,12.4935068821392,2,"A"
"1226",22.5,NA,NA,NA,NA,2,"A"
"1227",22.6000000000001,1119.43399399667,40.6895551082592,26.8616131958237,13.0148376992478,2,"A"
"1228",22.7000000000001,1117.74803943064,41.5617185721194,27.4067881660307,13.283453831206,2,"A"
"1229",22.8000000000001,1116.04077059305,42.4377530382681,27.9639546558127,13.5575217128664,2,"A"
"1230",22.9000000000001,NA,NA,NA,NA,2,"A"
"1231",23.0000000000001,1112.54712871918,44.2161828232416,29.1141964964554,14.1224919611247,2,"A"
"1232",23.1000000000001,1110.75726882836,45.1217190576006,29.7073781879557,14.4136339260892,2,"A"
"1233",23.2000000000001,NA,NA,NA,NA,2,"A"
"1234",23.3000000000001,1107.07603333711,46.9796515243607,30.9304800426913,15.0138350958411,2,"A"
"1235",23.4000000000001,NA,NA,NA,NA,2,"A"
"1236",23.5000000000001,1103.25166294916,48.9058212545309,32.2037682173178,15.6387475789955,2,"A"
"1237",23.6000000000001,1101.26760454172,49.9117632368772,32.8598469602353,15.9607852611687,2,"A"
"1238",23.7000000000001,1099.25563795878,50.9254945550831,33.5294837553704,16.289383730771,2,"A"
"1239",23.8000000000001,NA,NA,NA,NA,2,"A"
"1240",23.9000000000001,1095.13945941072,52.9841885285291,34.9095465043412,16.9668055564139,2,"A"
"1241",24.0000000000001,NA,NA,NA,NA,2,"A"
"1242",24.1000000000001,1090.87874850554,55.1044107648357,36.3447383600663,17.672102369556,2,"A"
"1243",24.2000000000001,1088.71693169028,56.1641393648012,37.0833791917624,18.0355497531567,2,"A"
"1244",24.3000000000001,1086.48628034345,57.2715079243348,37.8358281871408,18.4063835450743,2,"A"
"1245",24.4000000000001,NA,NA,NA,NA,2,"A"
"1246",24.5000000000001,1081.93153488551,59.5130005902246,39.3846936966824,19.1707708275833,2,"A"
"1247",24.6000000000001,1079.5971675775,60.6571078864307,40.18110677152,19.5646177645501,2,"A"
"1248",24.7000000000001,1077.21105261333,61.8300806928701,40.9924378615334,19.9664288322653,2,"A"
"1249",24.8000000000001,1074.81784778388,62.9866839084675,41.8191150967755,20.3763532108806,2,"A"
"1250",24.9000000000001,1072.40251059501,64.1422874191632,42.6606576239771,20.7945443618484,2,"A"
"1251",25.0000000000001,NA,NA,NA,NA,2,"A"
"1252",25.1000000000001,NA,NA,NA,NA,2,"A"
"1253",25.2000000000001,1064.86893370417,67.7565527634164,45.2743135377952,22.100199994618,2,"A"
"1254",25.3000000000001,1062.27300774192,68.997347670396,46.1767014576855,22.5529431299959,2,"A"
"1255",25.4000000000001,NA,NA,NA,NA,2,"A"
"1256",25.5000000000001,1056.88455530647,71.6004493558358,48.0293363791521,23.4856589585379,2,"A"
"1257",25.6000000000001,1054.13848004049,72.9145156347064,48.9810520024773,23.9659523223294,2,"A"
"1258",25.7000000000001,1051.31116977021,74.2835355922885,49.9495317951466,24.4557628423542,2,"A"
"1259",25.8000000000001,1048.41548113806,75.693553512596,50.9357071890409,24.9552581603057,2,"A"
"1260",25.9000000000001,1045.48710524667,77.1080583337281,51.9402211874024,25.4646152321961,2,"A"
"1261",26.0000000000001,1042.53567037343,78.5173320402994,52.962980142203,25.9840174440701,2,"A"
"1262",26.1000000000001,1039.57653682071,79.9061189522079,54.0036969815869,26.5136472454922,2,"A"
"1263",26.2000000000001,1036.59339305266,81.2911403412192,55.0617823908152,27.053684215308,2,"A"
"1264",26.3000000000001,NA,NA,NA,NA,2,"A"
"1265",26.4000000000001,1030.47037663467,84.1344944206175,57.229457031756,28.1656719129535,2,"A"
"1266",26.5000000000001,1027.31046979939,85.6117113674892,58.3398523498508,28.737966483271,2,"A"
"1267",26.6000000000001,NA,NA,NA,NA,2,"A"
"1268",26.7000000000001,1020.77358326257,88.693842894829,60.6165219552962,29.9160518873066,2,"A"
"1269",26.8000000000001,1017.42584947211,90.2676998273936,61.7842335936398,30.5222171068595,2,"A"
"1270",26.9000000000001,1014.05183914628,91.836356156671,62.9717452542513,31.1400594427959,2,"A"
"1271",27.0000000000001,1010.65010653322,93.4013616465955,64.1787549248422,31.7697768953385,2,"A"
"1272",27.1000000000001,NA,NA,NA,NA,2,"A"
"1273",27.2000000000001,1003.76656277969,96.5172318757045,66.650590953936,33.0656143906721,2,"A"
"1274",27.3000000000001,NA,NA,NA,NA,2,"A"
"1275",27.4000000000001,NA,NA,NA,NA,2,"A"
"1276",27.5000000000001,NA,NA,NA,NA,2,"A"
"1277",27.6000000000001,989.772540305202,102.606836031575,71.812439299604,35.8081843636201,2,"A"
"1278",27.7000000000001,NA,NA,NA,NA,2,"A"
"1279",27.8000000000001,982.520942573073,105.723567467302,74.4977166867365,37.2577732728885,2,"A"
"1280",27.9000000000001,978.804482224707,107.325556466322,75.8672108692151,38.0027504397559,2,"A"
"1281",28.0000000000001,NA,NA,NA,NA,2,"A"
"1282",28.1000000000001,NA,NA,NA,NA,2,"A"
"1283",28.2000000000001,967.487423848619,112.107503457699,80.0844898214561,40.3205828722267,2,"A"
"1284",28.3000000000001,NA,NA,NA,NA,2,"A"
"1285",28.4000000000001,959.540370038409,115.536167081636,82.98677715959,41.9366857203652,2,"A"
"1286",28.5000000000001,955.50453720991,117.261276568502,84.4676327296268,42.7665534919611,2,"A"
"1287",28.6000000000001,951.462606804341,118.957981442702,85.9681819337006,43.6112298192574,2,"A"
"1288",28.7000000000001,947.40017413829,120.641254479899,87.4876597432177,44.4709116385944,2,"A"
"1289",28.8000000000001,NA,NA,NA,NA,2,"A"
"1290",28.9000000000001,939.047310772041,124.133854247389,90.5827906621903,46.2360443183804,2,"A"
"1291",29.0000000000001,934.786102686955,125.912385247528,92.1596398405162,47.1418722250023,2,"A"
"1292",29.1000000000001,930.487040582714,127.693199646818,93.7562911470616,48.0634686234075,2,"A"
"1293",29.2000000000001,NA,NA,NA,NA,2,"A"
"1294",29.3000000000001,921.696862713409,131.339686219464,97.0086936099647,49.9547574571634,2,"A"
"1295",29.4000000000001,NA,NA,NA,NA,2,"A"
"1296",29.5000000000001,NA,NA,NA,NA,2,"A"
"1297",29.6000000000002,908.147916398342,136.898120527609,102.039042102885,52.9149209711648,2,"A"
"1298",29.7000000000002,NA,NA,NA,NA,2,"A"
"1299",29.8000000000002,898.706250356136,140.825307099327,105.49556501142,54.9728775331178,2,"A"
