time,regions,sf6
2008,SSA,0.14429260988286594
2008,SIS,0.010273416744714119
2009,USA,4.365151253448009
2009,CAN,0.45110170157731655
2009,WEU,2.5078305377986885
2009,JPK,1.9664982169332998
2009,ANZ,0.14718715833639864
2009,EEU,0.05361840778612635
2009,FSU,0.06543186310736678
2009,MDE,0.6639253267964204
2009,CAM,0.129857728854934
2009,LAM,0.4038869325068759
2009,SAS,0.5720103353912741
2009,SEA,0.5716623299701384
2009,CHI,0.5599299754323721
2009,MAF,0.11995770664078091
2009,SSA,0.15352169091654544
2009,SIS,0.011201994155659218
2010,USA,4.519794733946775
2010,CAN,0.46541288774670336
2010,WEU,2.6336773166419647
2010,JPK,2.0752936776964286
2010,ANZ,0.156301882106758
2010,EEU,0.0605436644531573
2010,FSU,0.07495875000763778
2010,MDE,0.6881646358543434
2010,CAM,0.1385657962576848
2010,LAM,0.4331464078973505
2010,SAS,0.5936059238544384
2010,SEA,0.5987150212449734
2010,CHI,0.5937615652889807
2010,MAF,0.12612308618186918
2010,SSA,0.16352544364586438
2010,SIS,0.012213882073821746
2011,USA,4.554694302652005
2011,CAN,0.46711160664025136
2011,WEU,2.691373195795389
2011,JPK,2.132452229335665
2011,ANZ,0.16143604165260936
2011,EEU,0.06642645698227168
2011,FSU,0.08329839818057007
2011,MDE,0.6954959203698023
2011,CAM,0.14402233067936948
2011,LAM,0.45257906794745717
2011,SAS,0.5995426365300662
2011,SEA,0.6088619011874337
2011,CHI,0.6119404603922034
2011,MAF,0.12932693242601248
2011,SSA,0.16980294511557353
2011,SIS,0.012967110265782239
2012,USA,4.588769021787874
2012,CAN,0.46875623271815436
2012,WEU,2.7482565371267986
2012,JPK,2.188579565380528
2012,ANZ,0.16647897030730718
2012,EEU,0.07237946936047518
2012,FSU,0.09173342097732501
2012,MDE,0.7030814071688668
2012,CAM,0.1495361882864952
2012,LAM,0.47219865402598177
2012,SAS,0.605650701016859
2012,SEA,0.6192190416962922
2012,CHI,0.6304696953529836
2012,MAF,0.13261099299671048
2012,SSA,0.17621810586055883
2012,SIS,0.013727172759821224
2013,USA,4.621981323593634
2013,CAN,0.4703436370009811
2013,WEU,2.8043447428584996
2013,JPK,2.2435867200551396
2013,ANZ,0.17142304410387185
2013,EEU,0.07840236216799572
2013,FSU,0.10026317251929052
2013,MDE,0.7109158450519801
2013,CAM,0.15510601550062314
2013,LAM,0.49200028995902484
2013,SAS,0.6119284322381084
2013,SEA,0.6297842567258097
2013,CHI,0.6493532696269229
2013,MAF,0.1359740574482649
2013,SSA,0.18276894510620842
2013,SIS,0.014493907963804223
2014,USA,4.654294170960349
2014,CAN,0.4718707796125397
2014,WEU,2.859570744868367
2014,JPK,2.2974136259053264
2014,ANZ,0.17626312220995652
2014,EEU,0.08449654568087327
2014,FSU,0.10888947759933773
2014,MDE,0.7189899501590346
2014,CAM,0.16072825638458876
2014,LAM,0.511971444163278
2014,SAS,0.618370549313185
2014,SEA,0.6405504706627103
2014,CHI,0.6685879881609371
2014,MAF,0.1394136834347538
2014,SSA,0.18945131500886805
2014,SIS,0.015266869631517499
2015,USA,4.685671142501841
2015,CAN,0.47333466995460316
2015,WEU,2.9139532382613087
2015,JPK,2.349945489625761
2015,ANZ,0.18098935378041262
2015,EEU,0.09065973166789561
2015,FSU,0.11760896721542685
2015,MDE,0.7273006386051966
2015,CAM,0.16640334632900844
2015,LAM,0.532113526214073
2015,SAS,0.6249782642437074
2015,SEA,0.6515194389857974
2015,CHI,0.6881845844492229
2015,MAF,0.14292929795286866
2015,SSA,0.19626437776264272
2015,SIS,0.016046122022913813
2016,USA,4.716076487582577
2016,CAN,0.4747323710808252
2016,WEU,2.967424835052053
2016,JPK,2.401095922460286
2016,ANZ,0.18559433512893553
2016,EEU,0.09689130581416636
2016,FSU,0.12642061333381185
2016,MDE,0.735841027146563
2016,CAM,0.17212963247269192
2016,LAM,0.5524206558599049
2016,SAS,0.6317493712991576
2016,SEA,0.6626882618979971
2016,CHI,0.7081468772813639
2016,MAF,0.1465191593354031
2016,SSA,0.2032052326411007
2016,SIS,0.016831462850326717
2017,USA,4.745475179842443
2017,CAN,0.4760610038043823
2017,WEU,3.019961228874416
2017,JPK,2.45077991162549
2017,ANZ,0.19007078060773894
2017,EEU,0.10319056594181028
2017,FSU,0.1353232573982345
2017,MDE,0.7446036860685299
2017,CAM,0.17790536777893426
2017,LAM,0.5728866285494582
2017,SAS,0.6386814893843009
2017,SEA,0.6740537972288718
2017,CHI,0.7284786001839527
2017,MAF,0.15018134352415033
2017,SSA,0.21027065906824213
2017,SIS,0.01762267807718898
2018,USA,4.773832970717014
2018,CAN,0.4773177509332492
2018,WEU,3.071583131499421
2018,JPK,2.498914087535346
2018,ANZ,0.19441154657752654
2018,EEU,0.10955672074832151
2018,FSU,0.14431560904173513
2018,MDE,0.7535806358339235
2018,CAM,0.1837287108728261
2018,LAM,0.5935049160067633
2018,SAS,0.6457720598632839
2018,SEA,0.6856126575634804
2018,CHI,0.7491833948297272
2018,MAF,0.15391374135159466
2018,SSA,0.21745711209576335
2018,SIS,0.01841954175232308
2019,USA,4.801116441906053
2019,CAN,0.4784998613398461
2019,WEU,3.1222229517266795
2019,JPK,2.545447423692806
2019,ANZ,0.19861227296609327
2019,EEU,0.11599099988991166
2019,FSU,0.15339920460048215
2019,MDE,0.7627592598322764
2019,CAM,0.18959537695691892
2019,LAM,0.6142604740672314
2019,SAS,0.653014455273011
2019,SEA,0.6973559173952653
2019,CHI,0.7702566677947701
2019,MAF,0.15771280217691053
2019,SSA,0.22475849874381532
2019,SIS,0.019221515725203225
2020,USA,4.827293056695823
2020,CAN,0.47960465404080593
2020,WEU,3.171902840785842
2020,JPK,2.5902709670077835
2020,ANZ,0.20266361478591507
2020,EEU,0.12249042451694768
2020,FSU,0.1625696731439839
2020,MDE,0.7721343107134093
2020,CAM,0.19550558015880515
2020,LAM,0.6351539595852593
2020,SAS,0.6604094509563236
2020,SEA,0.709284718128379
2020,CHI,0.7917095975238329
2020,MAF,0.16157721417497795
2020,SSA,0.23217269088171338
2020,SIS,0.020028636857719058
2021,USA,4.852331209533925
2021,CAN,0.4806295224238845
2021,WEU,3.220555232093902
2021,JPK,2.633307801843189
2021,ANZ,0.20655898657237667
2021,EEU,0.12905393031489248
2021,FSU,0.17182531855102184
2021,MDE,0.7816961519056979
2021,CAM,0.20145719506475135
2021,LAM,0.6561778747243039
2021,SAS,0.6679539397699091
2021,SEA,0.72139491489267
2021,CHI,0.8135455071755971
2021,MAF,0.1655042997011364
2021,SSA,0.23969514789250776
2021,SIS,0.020840642922735936
2022,USA,4.876845034398599
2022,CAN,0.481623024931814
2022,WEU,3.268157682832054
2022,JPK,2.6752823650453337
2022,ANZ,0.21036074889076176
2022,EEU,0.13568035792640246
2022,FSU,0.1811643004869985
2022,MDE,0.7914346028019058
2022,CAM,0.2074480025306327
2022,LAM,0.6773244027435685
2022,SAS,0.675644628395096
2022,SEA,0.7336821042618829
2022,CHI,0.8357676019962988
2022,MAF,0.16949118732921356
2022,SSA,0.2473209925636118
2022,SIS,0.021657259715744125
2023,USA,4.900818184684227
2023,CAN,0.48258377161980553
2023,WEU,3.3147346207622226
2023,JPK,2.716149862933797
2023,ANZ,0.21406507351755005
2023,EEU,0.14236845245938412
2023,FSU,0.1905846339547571
2023,MDE,0.8013389413831169
2023,CAM,0.21347569012956075
2023,LAM,0.6985854108550669
2023,SAS,0.6834780366617086
2023,SEA,0.7461416243466306
2023,CHI,0.8583789663388164
2023,MAF,0.1735348139002718
2023,SSA,0.25504501252918305
2023,SIS,0.022478201080788185
2024,USA,4.924234534101513
2024,CAN,0.4835103909258646
2024,WEU,3.360218773643367
2024,JPK,2.7558986814785635
2024,ANZ,0.21767098745132513
2024,EEU,0.149119248800464
2024,FSU,0.20008753429492884
2024,MDE,0.811393182620546
2024,CAM,0.21953523565377617
2024,LAM,0.7199433355669291
2024,SAS,0.6914461102881915
2024,SEA,0.7587625908149112
2024,CHI,0.8813733779470936
2024,MAF,0.17763046368341612
2024,SSA,0.2628590710507285
2024,SIS,0.023302834432218082
2025,USA,4.947078194282737
2025,CAN,0.48440153065937847
2025,WEU,3.4046361865362074
2025,JPK,2.794454326778336
2025,ANZ,0.2211721069262051
2025,EEU,0.15592902710662931
2025,FSU,0.20966754831907247
2025,MDE,0.8215900019216685
2025,CAM,0.2256266517505128
2025,LAM,0.7413981678617299
2025,SAS,0.6995491762160283
2025,SEA,0.7715455138473726
2025,CHI,0.9047624036187945
2025,MAF,0.18177607098068801
2025,SSA,0.27075972753004035
2025,SIS,0.02413117080059596
2026,USA,4.9693335284425295
2026,CAN,0.4852558590989287
2026,WEU,3.4479199637345004
2026,JPK,2.8317749808960357
2026,ANZ,0.22456486189047478
2026,EEU,0.16279624509496818
2026,FSU,0.21932226602815327
2026,MDE,0.8319170888034658
2026,CAM,0.23174735131624932
2026,LAM,0.7629408499544259
2026,SAS,0.7077831887803127
2026,SEA,0.7844849546662067
2026,CHI,0.9285487210832896
2026,MAF,0.1859680059347597
2026,SSA,0.2787407734356651
2026,SIS,0.024962888796526497
2027,USA,4.990766475431582
2027,CAN,0.4860547349965817
2027,WEU,3.490145487015507
2027,JPK,2.8679196883429046
2027,ANZ,0.22785435918256822
2027,EEU,0.16962971555112316
2027,FSU,0.22892373329759585
2027,MDE,0.8423770440313149
2027,CAM,0.23790300760127583
2027,LAM,0.784591093441706
2027,SAS,0.716158012089938
2027,SEA,0.7975943818087585
2027,CHI,0.9526067790624746
2027,MAF,0.19020724116360022
2027,SSA,0.2868041526529931
2027,SIS,0.025798723322814916
2028,USA,5.0113579334567895
2028,CAN,0.48679655619499107
2028,WEU,3.531247227310391
2028,JPK,2.9028181579717303
2028,ANZ,0.23103457597271063
2028,EEU,0.17642422443525277
2028,FSU,0.23846443397831288
2028,MDE,0.852963069425547
2028,CAM,0.24409419602997776
2028,LAM,0.8063508567671633
2028,SAS,0.7246749823816432
2028,SEA,0.8108756637364971
2028,CHI,0.9769400502589859
2028,MAF,0.19449182493186995
2028,SSA,0.29494663278326266
2028,SIS,0.026638757481794804
2029,USA,5.031045073349597
2029,CAN,0.48747625014054824
2029,WEU,3.571255450403344
2029,JPK,2.936467748693202
2029,ANZ,0.2341053136535962
2029,EEU,0.1831693048202715
2029,FSU,0.24792950594798385
2029,MDE,0.8636576557713208
2029,CAM,0.25031584515308486
2029,LAM,0.8282024517193672
2029,SAS,0.7333258689478063
2029,SEA,0.8243176620374817
2029,CHI,1.0015318952141377
2029,MAF,0.19881644762943582
2029,SSA,0.30315903161493535
2029,SIS,0.0274823524524186
2030,USA,5.049853621016821
2030,CAN,0.4880957640094869
2030,WEU,3.6101051568233458
2030,JPK,2.9687999790553654
2030,ANZ,0.23706070790522182
2030,EEU,0.189859614597788
2030,FSU,0.25731126700936036
2030,MDE,0.8744533633658069
2030,CAM,0.25656848342353655
2030,LAM,0.8501476931797385
2030,SAS,0.7421118857691315
2030,SEA,0.8379220748518407
2030,CHI,1.0263854413417886
2030,MAF,0.20317890980091632
2030,SSA,0.31143767948692813
2030,SIS,0.028329585556346865
2031,USA,5.067766128034075
2031,CAN,0.4886536220048597
2031,WEU,3.6478282723899222
2031,JPK,2.9998153354030497
2031,ANZ,0.2399008295574072
2031,EEU,0.19648436725738697
2031,FSU,0.26659441519506577
2031,MDE,0.8853315297857234
2031,CAM,0.2628467686081398
2031,LAM,0.8721679823629094
2031,SAS,0.7510242509388024
2031,SEA,0.8516770106011824
2031,CHI,1.0514827645797973
2031,MAF,0.20757347806227425
2031,SSA,0.31977264600324296
2031,SIS,0.02917978330119617
2032,USA,5.084993904167206
2032,CAN,0.4891664843842431
2032,WEU,3.684657664267424
2032,JPK,3.0303583714689024
2032,ANZ,0.24269834699010323
2032,EEU,0.20304997038468398
2032,FSU,0.27578770213751863
2032,MDE,0.8964254998850725
2032,CAM,0.269226243741941
2032,LAM,0.894526018569806
2032,SAS,0.7601920203285978
2032,SEA,0.8657578694900463
2032,CHI,1.077098778404625
2032,MAF,0.2120419238488726
2032,SSA,0.32823825898542924
2032,SIS,0.030042617436209985
2033,USA,5.10152393177693
2033,CAN,0.4896332331263631
2033,WEU,3.7205327232557592
2033,JPK,3.060382334614711
2033,ANZ,0.24544926231042516
2033,EEU,0.20955186528572545
2033,FSU,0.284884526587941
2033,MDE,0.9077376366685518
2033,CAM,0.27571184078871974
2033,LAM,0.9172387720929638
2033,SAS,0.769624853059827
2033,SEA,0.8801777534814811
2033,CHI,1.1032550457335593
2033,MAF,0.21658524834168877
2033,SSA,0.33683659167472335
2033,SIS,0.03091873053732915
2034,USA,5.117298137614023
2034,CAN,0.49004917755780414
2034,WEU,3.7554910499725604
2034,JPK,3.089909861846714
2034,ANZ,0.24815554489298608
2034,EEU,0.21597974351222482
2034,FSU,0.29387024933753064
2034,MDE,0.9192584599323833
2034,CAM,0.28230238051701745
2034,LAM,0.9403019680657904
2034,SAS,0.7793219953882916
2034,SEA,0.8949356130334547
2034,CHI,1.129951219561153
2034,MAF,0.22120072634372506
2034,SSA,0.3455631113250902
2034,SIS,0.03180798391035745
2035,USA,5.132349208894387
2035,CAN,0.49041682339391207
2035,WEU,3.7894722571410497
2035,JPK,3.1188939714232418
2035,ANZ,0.2508131740310861
2035,EEU,0.22232905939021108
2035,FSU,0.3027382990452481
2035,MDE,0.9309901477694857
2035,CAM,0.28900296405631815
2035,LAM,0.9637331662474015
2035,SAS,0.7892934959786654
2035,SEA,0.9100450684130624
2035,CHI,1.157209703132184
2035,MAF,0.22588928336596303
2035,SSA,0.35441976773965467
2035,SIS,0.03271104260581697
2036,USA,5.146665243186456
2036,CAN,0.4907351397683833
2036,WEU,3.822515143382584
2036,JPK,3.1473581114169003
2036,ANZ,0.2534241886742985
2036,EEU,0.22858932712097088
2036,FSU,0.3114738065467236
2036,MDE,0.9429224679583389
2036,CAM,0.29581234677085
2036,LAM,0.9875278730872848
2036,SAS,0.7995385458097501
2036,SEA,0.9255049819216167
2036,CHI,1.1850299992576532
2036,MAF,0.23064793011976106
2036,SSA,0.3634015716150662
2036,SIS,0.03362776017566758
2037,USA,5.1602347303775735
2037,CAN,0.49100312816453046
2037,WEU,3.854609680695757
2037,JPK,3.175290993581729
2037,ANZ,0.25598763776018507
2037,EEU,0.2347529583649128
2037,FSU,0.32006596435552737
2037,MDE,0.9550508918748126
2037,CAM,0.3027324346565649
2037,LAM,1.0116925500049203
2037,SAS,0.8100617746687329
2037,SEA,0.9413215980830656
2037,CHI,1.2134230605293745
2037,MAF,0.2354754554277095
2037,SSA,0.3725066945246849
2037,SIS,0.034558393610234175
2038,USA,5.173046563206641
2038,CAN,0.491219822196729
2038,WEU,3.8856959808654756
2038,JPK,3.2026454126182187
2038,ANZ,0.25849948261069683
2038,EEU,0.24081554776348946
2038,FSU,0.3285084235648795
2038,MDE,0.9673773175894224
2038,CAM,0.3097685955487867
2038,LAM,1.036245683599087
2038,SAS,0.8208738593108533
2038,SEA,0.9575093659373759
2038,CHI,1.2424126147014207
2038,MAF,0.24037267024915968
2038,SSA,0.38173690530238574
2038,SIS,0.03550364316823365
2039,USA,5.18504369109862
2039,CAN,0.4913806123142531
2039,WEU,3.9158146428127596
2039,JPK,3.229446066084149
2039,ANZ,0.26096186918326103
2039,EEU,0.24676647723410522
2039,FSU,0.3367861647640405
2039,MDE,0.9798903573699057
2039,CAM,0.3169194783935888
2039,LAM,1.0611824278616522
2039,SAS,0.8319738938937269
2039,SEA,0.9740669962539186
2039,CHI,1.2719979039668063
2039,MAF,0.24533617361815366
2039,SSA,0.39108650208057777
2039,SIS,0.036463349772763595
2040,USA,5.1962618734769555
2040,CAN,0.491488249682945
2040,WEU,3.944906210947385
2040,JPK,3.2556456757924312
2040,ANZ,0.26337075141749633
2040,EEU,0.2526015179009824
2040,FSU,0.3448931083382523
2040,MDE,0.9925917263446414
2040,CAM,0.3241906372526643
2040,LAM,1.086521917694128
2040,SAS,0.8433729948926925
2040,SEA,0.9910095189672073
2040,CHI,1.3022035845188356
2040,MAF,0.25036669918192017
2040,SSA,0.40055713075560045
2040,SIS,0.03743823837883142
2041,USA,5.206691296573998
2041,CAN,0.4915418696895276
2041,WEU,3.973012511543268
2041,JPK,3.2812698030948417
2041,ANZ,0.2657283491964037
2041,EEU,0.258310056362078
2041,FSU,0.3528142738004299
2041,MDE,1.0054692549702193
2041,CAM,0.3315806475501082
2041,LAM,1.112259065290437
2041,SAS,0.8550701892923086
2041,SEA,1.008335541590362
2041,CHI,1.3330287197249495
2041,MAF,0.25546056678392925
2041,SSA,0.41014260274964565
2041,SIS,0.038428141212510834
2042,USA,5.216085350585087
2042,CAN,0.49152182723101456
2042,WEU,3.999867567293097
2042,JPK,3.305747976957047
2042,ANZ,0.26798562974228834
2042,EEU,0.26386747514855535
2042,FSU,0.3605151583087146
2042,MDE,1.018517199755517
2042,CAM,0.3389971091155265
2042,LAM,1.1380731705889902
2042,SAS,0.8669055287197059
2042,SEA,1.0258278717683869
2042,CHI,1.3642730925928304
2042,MAF,0.2606161178767961
2042,SSA,0.41984032221772233
2042,SIS,0.03942124640627097
2043,USA,5.224433102514975
2043,CAN,0.4914271658886618
2043,WEU,4.025410567834328
2043,JPK,3.3290240902566897
2043,ANZ,0.27013779254404163
2043,EEU,0.26926924851080736
2043,FSU,0.3679893387339619
2043,MDE,1.0317370076021852
2043,CAM,0.3464405122147268
2043,LAM,1.1639660415260202
2043,SAS,0.8788802137244861
2043,SEA,1.0434881400835063
2043,CHI,1.3959487091891651
2043,MAF,0.2658339744478451
2043,SSA,0.42965175178643533
2043,SIS,0.04041762855396576
2044,USA,5.231677286763739
2044,CAN,0.49125325455174973
2044,WEU,4.049683335720141
2044,JPK,3.3511169617269236
2044,ANZ,0.27218648204831325
2044,EEU,0.2745042685859536
2044,FSU,0.37522122585367057
2044,MDE,1.0451153233317483
2044,CAM,0.35390384681969933
2044,LAM,1.1899134863686744
2044,SAS,0.8909822633024241
2044,SEA,1.0613000804825774
2044,CHI,1.4280397345237137
2044,MAF,0.2711100290972222
2044,SSA,0.43956995416566663
2044,SIS,0.04141640254409043
2045,USA,5.237855373342278
2045,CAN,0.4910029775363059
2045,WEU,4.0726263223027335
2045,JPK,3.371972166691406
2045,ANZ,0.274127042706087
2045,EEU,0.2795684475482169
2045,FSU,0.38220504636498337
2045,MDE,1.0586534258797575
2045,CAM,0.3613875674983251
2045,LAM,1.2159172261602995
2045,SAS,0.9032127514553562
2045,SEA,1.0792651484749327
2045,CHI,1.4605581891519852
2045,MAF,0.2764448272755697
2045,SSA,0.44959626841590283
2045,SIS,0.04241763893140462
2046,USA,5.2429587659604415
2046,CAN,0.49067556319027567
2046,WEU,4.094283194852499
2046,JPK,3.391611012960292
2046,ANZ,0.27596133286297714
2046,EEU,0.2844509746230622
2046,FSU,0.3889256727008216
2046,MDE,1.0723371679114033
2046,CAM,0.3688843532307154
2046,LAM,1.241952043870574
2046,SAS,0.9155590093388122
2046,SEA,1.0973661516859172
2046,CHI,1.4934870164603906
2046,MAF,0.2818339706538324
2046,SSA,0.45972324785779806
2046,SIS,0.04342041279802131
2047,USA,5.246979655961948
2047,CAN,0.4902703033508853
2047,WEU,4.1146473004064505
2047,JPK,3.410018720004409
2047,ANZ,0.2776881055614601
2047,EEU,0.28914469023608325
2047,FSU,0.3953730948911417
2047,MDE,1.0861595987162989
2047,CAM,0.37639057536117443
2047,LAM,1.2680055526034864
2047,SAS,0.9280147916299591
2047,SEA,1.1155946197681625
2047,CHI,1.5268229139669123
2047,MAF,0.2872753394375388
2047,SSA,0.4699475004530483
2047,SIS,0.0444242719983572
2048,USA,5.249911032592257
2048,CAN,0.4897865530632792
2048,WEU,4.133661133776859
2048,JPK,3.4271436648542433
2048,ANZ,0.2793029478130006
2048,EEU,0.2936463143668296
2048,FSU,0.40154273398780915
2048,MDE,1.1001217628741746
2048,CAM,0.3839066466566748
2048,LAM,1.2940793919637605
2048,SAS,0.9405809785159297
2048,SEA,1.1339517520051976
2048,CHI,1.5605779044454238
2048,MAF,0.292769367841458
2048,SSA,0.48027018374513697
2048,SIS,0.045429281908830055
2049,USA,5.251699128696274
2049,CAN,0.4892199571846516
2049,WEU,4.15137110894532
2049,JPK,3.443010985462653
2049,ANZ,0.2808080470732299
2049,EEU,0.29794565480757196
2049,FSU,0.40742040574813326
2049,MDE,1.1142083272471193
2049,CAM,0.39142479516975315
2049,LAM,1.3201468650514774
2049,SAS,0.9532438746456825
2049,SEA,1.1524189785652101
2049,CHI,1.5947330291681063
2049,MAF,0.29831121816700584
2049,SSA,0.4906830770019879
2049,SIS,0.04643445979496886
2050,USA,5.252386006382057
2050,CAN,0.48857376514194456
2050,WEU,4.167721201843505
2050,JPK,3.457571117872783
2050,ANZ,0.28219916640343806
2050,EEU,0.30204006256127364
2050,FSU,0.41300246065279334
2050,MDE,1.128420198630909
2050,CAM,0.3989454194654603
2050,LAM,1.3462096050266743
2050,SAS,0.9660042475096614
2050,SEA,1.170997353058242
2050,CHI,1.6293003160686939
2050,MAF,0.3039012554711431
2050,SSA,0.5011872231198016
2050,SIS,0.0474398693656451
2051,USA,5.251967134579819
2051,CAN,0.48784752702530937
2051,WEU,4.182759675020551
2051,JPK,3.470851823409984
2051,ANZ,0.28347871851463197
2051,EEU,0.30591986630939577
2051,FSU,0.41827550625268584
2051,MDE,1.1427412638355967
2051,CAM,0.40646046185871376
2051,LAM,1.3722399790818
2051,SAS,0.9788477314553661
2051,SEA,1.1896674117049344
2051,CHI,1.6642595217246312
2051,MAF,0.3095343550107864
2051,SSA,0.5117738875672277
2051,SIS,0.0484444911309141
2052,USA,5.251538904129498
2052,CAN,0.4871281689685277
2052,WEU,4.1976282038157
2052,JPK,3.4841158826062744
2052,ANZ,0.28475527167464404
2052,EEU,0.3098243089751789
2052,FSU,0.4235724191206298
2052,MDE,1.1574876973554993
2052,CAM,0.4141267635069738
2052,LAM,1.3987811642826995
2052,SAS,0.9920553713963369
2052,SEA,1.2088102187066772
2052,CHI,1.6998676415159697
2052,MAF,0.3153126086343562
2052,SSA,0.5226253946086161
2052,SIS,0.04946843097237887
2053,USA,5.251100490589639
2053,CAN,0.48641553330708365
2053,WEU,4.212327260847832
2053,JPK,3.4973635157327156
2053,ANZ,0.2860288399420132
2053,EEU,0.3137499801845478
2053,FSU,0.42888820449101794
2053,MDE,1.1726697235891401
2053,CAM,0.4219480866776968
2053,LAM,1.4258461321754612
2053,SAS,1.0056359708470617
2053,SEA,1.2284375836595731
2053,CHI,1.7361527865320219
2053,MAF,0.32123982665258166
2053,SSA,0.5337491005006956
2053,SIS,0.050512189747142826
2054,USA,5.250698866280251
2054,CAN,0.48571327559756255
2054,WEU,4.226805339517478
2054,JPK,3.510594957925952
2054,ANZ,0.28729945744218743
2054,EEU,0.31770101581561955
2054,FSU,0.43422834434895957
2054,MDE,1.1882886300622464
2054,CAM,0.4299237403208096
2054,LAM,1.4534324487853214
2054,SAS,1.0195903607865264
2054,SEA,1.248550509679552
2054,CHI,1.7731092336679284
2054,MAF,0.3273169310867343
2054,SSA,0.5451472268923324
2054,SIS,0.051575698245083346
2055,USA,5.250285512998236
2055,CAN,0.48501747159326825
2055,WEU,4.241114750635893
2055,JPK,3.523810436055716
2055,ANZ,0.2885671574317224
2055,EEU,0.3216739634009215
2055,FSU,0.4395877654764736
2055,MDE,1.2043641360483235
2055,CAM,0.4380620818041494
2055,LAM,1.4815689975237094
2055,SAS,1.033935735922219
2055,SEA,1.2691721737658406
2055,CHI,1.8107660978077362
2055,MAF,0.33355082282407694
2055,SSA,0.5568326781296967
2055,SIS,0.05266004730712322
2056,USA,5.249859630075236
2056,CAN,0.4843279870565671
2056,WEU,4.255255917218553
2056,JPK,3.5370101686711144
2056,ANZ,0.2898319723338189
2056,EEU,0.32567302461031405
2056,FSU,0.4449720261364351
2056,MDE,1.2209073881400458
2056,CAM,0.4463671686479251
2056,LAM,1.5102697865513621
2056,SAS,1.048681656234445
2056,SEA,1.2903153925686934
2056,CHI,1.8491172618884646
2056,MAF,0.33994564497605856
2056,SSA,0.5688134699748285
2056,SIS,0.05376577749126078
2057,USA,5.249420421870453
2057,CAN,0.48364468751230644
2057,WEU,4.269229252447973
2057,JPK,3.550194366431201
2057,ANZ,0.2910939336153553
2057,EEU,0.32969860857669725
2057,FSU,0.45038140739652666
2057,MDE,1.2379298635995868
2057,CAM,0.45484316525829677
2057,LAM,1.539549199770227
2057,SAS,1.063837959658355
2057,SEA,1.3119933507118364
2057,CHI,1.888174090203022
2057,MAF,0.3465056617147954
2057,SSA,0.581097859881628
2057,SIS,0.05489344381350916
2058,USA,5.248967100500482
2058,CAN,0.482967439551678
2058,WEU,4.283035161824613
2058,JPK,3.5633632327677165
2058,ANZ,0.29235307190677395
2058,EEU,0.33374717235234047
2058,FSU,0.4558107033066081
2058,MDE,1.2554433805585374
2058,CAM,0.463494346108437
2058,LAM,1.5694220083188015
2058,SAS,1.0794147713327216
2058,SEA,1.334219613181977
2058,CHI,1.9279672710959102
2058,MAF,0.3532352626218838
2058,SSA,0.593694355470621
2058,SIS,0.05604361613109205
2059,USA,5.248546853259443
2059,CAN,0.48229991974391934
2059,WEU,4.2966218925359785
2059,JPK,3.5765169638137
2059,ANZ,0.29360941699815446
2059,EEU,0.3378230204701487
2059,FSU,0.46126559522031574
2059,MDE,1.2734499257637903
2059,CAM,0.472320154848329
2059,LAM,1.59988629501801
2059,SAS,1.0954134820970391
2059,SEA,1.35699590556186
2059,CHI,1.9684900585395264
2059,MAF,0.36013564204685966
2059,SSA,0.6066057840741527
2059,SIS,0.057216245696143406
2060,USA,5.248111007525525
2060,CAN,0.48163819260380003
2060,WEU,4.31004191207922
2060,JPK,3.5896557481173526
2060,ANZ,0.29486299775663266
2060,EEU,0.3419225476937349
2060,FSU,0.46674078782853584
2060,MDE,1.2919718092023702
2060,CAM,0.481329871314146
2060,LAM,1.6309741511016893
2060,SAS,1.111853494396894
2060,SEA,1.3803483442176023
2060,CHI,2.0097742430140033
2060,MAF,0.36721463423814943
2060,SSA,0.6198468583480297
2060,SIS,0.0584125455803363
2061,USA,5.24765880054333
2061,CAN,0.48098212911780097
2061,WEU,4.32329560969088
2061,JPK,3.602779768592207
2061,ANZ,0.29611384241146294
2061,EEU,0.3460501292125356
2061,FSU,0.4722420488578899
2061,MDE,1.3110219215080876
2061,CAM,0.4905281144407916
2061,LAM,1.662701561461056
2061,SAS,1.1287458370202312
2061,SEA,1.404291691455662
2061,CHI,2.0518126466474214
2061,MAF,0.3744770247902748
2061,SSA,0.6334268773681516
2061,SIS,0.05963313209775684
2062,USA,5.247189478920816
2062,CAN,0.4803316002221458
2062,WEU,4.336383375836574
2062,JPK,3.6158892029944347
2062,ANZ,0.2973619784481733
2062,EEU,0.35020618796046726
2062,FSU,0.4777696621082508
2062,MDE,1.3306135390370402
2062,CAM,0.49991962760782516
2062,LAM,1.695084947656721
2062,SAS,1.1461018639520715
2062,SEA,1.428841141598941
2062,CHI,2.094617435869764
2062,MAF,0.3819277432688891
2062,SSA,0.6473554258385265
2062,SIS,0.06087863839501376
2063,USA,5.246702299300936
2063,CAN,0.47968647802914177
2063,WEU,4.349305599359722
2063,JPK,3.6289842235267677
2063,ANZ,0.2986074326564934
2063,EEU,0.3543870266535157
2063,FSU,0.48331820708514955
2063,MDE,1.3507603354484303
2063,CAM,0.50950928182776
2063,LAM,1.7281411802999158
2063,SAS,1.163933264068058
2063,SEA,1.4540123334390076
2063,CHI,2.138222139879149
2063,MAF,0.3895718670363523
2063,SSA,0.6616423830603322
2063,SIS,0.062149714846660715
2064,USA,5.246244665392594
2064,CAN,0.47905045977248806
2064,WEU,4.362010335557773
