time,5,cbox
2027,1,322.8641529715643
2027,2,42.645519201114375
2027,3,48.541293002466304
2027,4,16.471116849268487
2027,5,1.1991040205729824
2028,1,323.50724635075096
2028,2,43.51757453223245
2028,3,49.47274095847426
2028,4,16.766891763368236
2028,5,1.2219805674211832
2029,1,324.1624728539477
2029,2,44.405897157691484
2029,3,50.42155259774801
2029,4,17.069102917287424
2029,5,1.2451890667883911
2030,1,324.8299881214603
2030,2,45.31068177230272
2030,3,51.387877968835454
2030,4,17.377681937160215
2030,5,1.2687186288481231
2031,1,325.50988246351073
2031,2,46.23202202744484
2031,3,52.37170429372636
2031,4,17.692438720328127
2031,5,1.2925123946760806
2032,1,326.2023410960286
2032,2,47.170157325639664
2032,3,53.37325257997424
2032,4,18.013376535076016
2032,5,1.316608881981844
2033,1,326.9075517004222
2033,2,48.125330203849735
2033,3,54.39274693750386
2033,4,18.340503204287167
2033,5,1.341033349459324
2034,1,327.6256973091688
2034,2,49.09777537960971
2034,3,55.430397024576195
2034,4,18.673817163696306
2034,5,1.3657975411800702
2035,1,328.35696664146155
2035,2,50.08773567353271
2035,3,56.48642368335942
2035,4,19.013327874391518
2035,5,1.3909129546802634
2036,1,329.1015431552841
2036,2,51.09544514405678
2036,3,57.56103184107279
2036,4,19.35903413926827
2036,5,1.4163825164839536
2037,1,329.8596064324083
2037,2,52.12113124231547
2037,3,58.654414132831846
2037,4,19.710927375355418
2037,5,1.442205019916328
2038,1,330.63133948619304
2038,2,53.16502607308191
2038,3,59.766769055068096
2038,4,20.069006089205562
2038,5,1.468382372774355
2039,1,331.41691979508636
2039,2,54.22735258735484
2039,3,60.89827881547613
2039,4,20.433258228628226
2039,5,1.4949114745717713
2040,1,332.21652980892634
2040,2,55.30834077108047
2040,3,62.04913541331436
2040,4,20.803681990302096
2040,5,1.521794268914765
2041,1,333.0303427870192
2041,2,56.408205838226955
2041,3,63.21950564786116
2041,4,21.18025799982412
2041,5,1.549024865020154
2042,1,333.8584585964053
2042,2,57.52704949952399
2042,3,64.40937342162687
2042,4,21.562826850617036
2042,5,1.5765432343581467
2043,1,334.7009772556656
2043,2,58.664973419031696
2043,3,65.61872322621565
2043,4,21.951238533924727
2043,5,1.6043130843547873
2044,1,335.55799086323816
2044,2,59.82206679629401
2044,3,66.84752026565846
2044,4,22.345336379475608
2044,5,1.6323063100336077
2045,1,336.4295895422737
2045,2,60.99841554656042
2045,3,68.09572534879305
2045,4,22.744968868448357
2045,5,1.6605043454127713
2046,1,337.31585534613095
2046,2,62.19409293366081
2046,3,69.36327994640239
2046,4,23.149977618985318
2046,5,1.6888897221229655
2047,1,338.21686715203344
2047,2,63.409167133511815
2047,3,70.65011849670499
2047,4,23.560207189133624
2047,5,1.7174494018815056
2048,1,339.1327016574775
2048,2,64.64370278104992
2048,3,71.95617095244816
2048,4,23.975506825067768
2048,5,1.7461737998571052
2049,1,340.06342546834145
2049,2,65.89774880783251
2049,3,73.2813433656902
2049,4,24.39571497809627
2049,5,1.7750493397724905
2050,1,341.00910490108504
2050,2,67.17135356554576
2050,3,74.62554233710215
2050,4,24.820678771722744
2050,5,1.804067564569745
2051,1,341.9694581443359
2051,2,68.46402969157855
2051,3,75.9878187909697
2051,4,25.249584586203934
2051,5,1.8329555541437532
2052,1,342.9447236151798
2052,2,69.77609151554303
2052,3,77.3685169530161
2052,4,25.682665720677367
2052,5,1.8619479498202136
2053,1,343.93513983917717
2053,2,71.10785266920524
2053,3,78.76797669556926
2053,4,26.120142355239288
2053,5,1.8911871521991954
2054,1,344.9409497694498
2054,2,72.45963273315357
2054,3,80.18654422759383
2054,4,26.5622306063302
2054,5,1.9207629374269752
2055,1,345.96239850143064
2055,2,73.83175370466427
2055,3,81.62456638440624
2055,4,27.009138364167303
2055,5,1.9507314054205855
2056,1,346.99974144005733
2056,2,75.2245525559656
2056,3,83.08241072312758
2056,4,27.461081468823483
2056,5,1.9811345128877975
2057,1,348.05323528706293
2057,2,76.63836732733533
2057,3,84.56044305941306
2057,4,27.918265923944475
2057,5,2.0119987053933137
2058,1,349.1231401751566
2058,2,78.07354040751683
2058,3,86.05903274419421
2058,4,28.380892562866112
2058,5,2.0433426621952346
2059,1,350.2097190622916
2059,2,79.5304175898612
2059,3,87.57855112519384
2059,4,28.84915617910884
2059,5,2.075179886100976
2060,1,351.3132416594639
2060,2,81.0093541057285
2060,3,89.11938118855178
2060,4,29.323253424872693
2060,5,2.1075237616256333
2061,1,352.4339838027092
2061,2,82.51071363236423
2061,3,90.68191585675217
2061,4,29.803381497157712
2061,5,2.1403871184567524
2062,1,353.5722218868597
2062,2,84.03485970621435
2062,3,92.26654415373135
2062,4,30.289727402328555
2062,5,2.1737781680368973
2063,1,354.7282377834111
2063,2,85.5821632892608
2063,3,93.87366336272383
2063,4,30.782477995708717
2063,5,2.2077061036755543
2064,1,355.90231643321823
2064,2,87.15299904504948
2064,3,95.50367298973019
2064,4,31.281815360778815
2064,5,2.2421788624425125
2065,1,357.09474824230955
2065,2,88.74774901437485
2065,3,97.1569806310701
2065,4,31.787921689111663
2065,5,2.2772054623935487
2066,1,358.305833503073
2066,2,90.36680939680953
2066,3,98.83401274770847
2066,4,32.30098777647805
2066,5,2.3127989781478813
2067,1,359.5358773338881
2067,2,92.01058272657176
2067,3,100.53520195575247
2067,4,32.82120279983932
2067,5,2.3489710521641682
2068,1,360.78519048479393
2068,2,93.67947909458786
2068,3,102.26098892701627
2068,4,33.34875595918647
2068,5,2.38573307799643
2069,1,362.0540912337507
2069,2,95.37391904502866
2069,3,104.01182694861251
2069,4,33.88384012288091
2069,5,2.4230977568929326
2070,1,363.3429023141365
2070,2,97.09432881962462
2070,3,105.78817419053786
2070,4,34.42664570943253
2070,5,2.4610762197948106
2071,1,364.65195776206934
2071,2,98.84115087633293
2071,3,107.59051049507782
2071,4,34.9773739953784
2071,5,2.499683912374344
2072,1,365.98151287029833
2072,2,100.61470531225136
2072,3,109.41911543394825
2072,4,35.536063329404406
2072,5,2.5388696310831564
2073,1,367.3318235250374
2073,2,102.4153122569038
2073,3,111.27426628711777
2073,4,36.10275101073512
2073,5,2.578602775910698
2074,1,368.7031443985453
2074,2,104.2432890915048
2074,3,113.15623362453492
2074,4,36.67746987327831
2074,5,2.618863853200632
2075,1,370.09573376935623
2075,2,106.09895787225987
2075,3,115.06529326137765
2075,4,37.26025781038904
2075,5,2.659643813510812
2076,1,371.5098535831046
2076,2,107.98264541108097
2076,3,117.001726337371
2076,4,37.85115760281003
2076,5,2.700939988923478
2077,1,372.94545546074966
2077,2,109.89420019823332
2077,3,118.96504634248572
2077,4,38.44961280913294
2077,5,2.742512049976026
2078,1,374.40247477133755
2078,2,111.83344613784698
2078,3,120.95473329222096
2078,4,39.05506752201892
2078,5,2.784201728009439
2079,1,375.8808346913269
2079,2,113.80018886066982
2079,3,122.97024416910467
2079,4,39.66697414408382
2079,5,2.8259036493159835
2080,1,377.3804421855795
2080,2,115.79420959124721
2080,3,125.01100333891068
2080,4,40.2847851843127
2080,5,2.8675414310521044
2081,1,378.9011929374567
2081,2,117.81527279982788
2081,3,127.07641512408284
2081,4,40.907962732938095
2081,5,2.9090600666040967
2082,1,380.44301404428586
2082,2,119.86319193378844
2082,3,129.16596916930166
2082,4,41.53606002075952
2082,5,2.950450357363506
2083,1,382.0058222734349
2083,2,121.93776506147186
2083,3,131.27913654195822
2083,4,42.16863593578948
2083,5,2.991698777969529
2084,1,383.58952013944923
2084,2,124.03876887932216
2084,3,133.41536032523254
2084,4,42.80524715610781
2084,5,3.032786161166668
2085,1,385.1940018527526
2085,2,126.16596792252615
2085,3,135.57407063667006
2085,4,43.44545971591698
2085,5,3.0736944936408284
2086,1,386.8191463012148
2086,2,128.31910380088144
2086,3,137.75466752607358
2086,4,44.08883497407116
2086,5,3.11440106318474
2087,1,388.4648229685268
2087,2,130.49790436705752
2087,3,139.9565359473993
2087,4,44.734941262655106
2087,5,3.154884860164713
2088,1,390.1308865389043
2088,2,132.70207545398574
2088,3,142.17903268065245
2088,4,45.38334311305495
2088,5,3.1951217573819655
2089,1,391.8171782771192
2089,2,134.93130305856164
2089,3,144.42149010705612
2089,4,46.03360412698691
2089,5,3.2350867983015936
2090,1,393.52352514048823
2090,2,137.1852520300434
2090,3,146.6832143506729
2090,4,46.68528532189259
2090,5,3.2747538402853777
2091,1,395.24974262693155
2091,2,139.46357050985773
2091,3,148.9634926414498
2091,4,47.33795075560567
2091,5,3.3140982121011477
2092,1,396.9956544902807
2092,2,141.7659203088073
2092,3,151.26164209881617
2092,4,47.99120526671815
2092,5,3.35311130059136
2093,1,398.7610722099015
2093,2,144.09194528426966
2093,3,153.57695879417543
2093,4,48.644652663409055
2093,5,3.3917784397151163
2094,1,400.54579393575017
2094,2,146.4412697665974
2094,3,155.90871543663954
2094,4,49.29789375357047
2094,5,3.4300804806769176
2095,1,402.349607845719
2095,2,148.81350377798486
2095,3,158.25616995084815
2095,4,49.95053297263881
2095,5,3.467998138326885
2096,1,404.17229004250294
2096,2,151.2082398362402
2096,3,160.6185604984705
2096,4,50.60217413187688
2096,5,3.5055104270169224
2097,1,406.0136078479449
2097,2,153.62505807116418
2097,3,162.99511385263418
2097,4,51.25242678931065
2097,5,3.5425978638065168
2098,1,407.8733179402684
2098,2,156.0635233928339
2098,3,165.3850409655156
2098,4,51.90090233918969
2098,5,3.579240444295351
2099,1,409.75116434663346
2099,2,158.52318244509732
2099,3,167.78753223929763
2099,4,52.54721004662013
2099,5,3.6154163036140026
2100,1,411.6468806938367
2100,2,161.00356711843966
2100,3,170.2017633421892
2100,4,53.19096149746539
2100,5,3.651104179769288
2101,1,413.56100168919846
2101,2,163.50544302270438
2101,3,172.62889289760827
2101,4,53.833331005936095
2101,5,3.6869073924979388
2102,1,415.4926859399544
2102,2,166.0274565844658
2102,3,175.06667665392996
2102,4,54.47277945504696
2102,5,3.722133335191111
2103,1,417.4410658044128
2103,2,168.5682175710542
2103,3,177.51283587051282
2103,4,55.10780517402099
2103,5,3.756341729222896
2104,1,419.40525161781477
2104,2,171.12630569272977
2104,3,179.96506818274918
2104,4,55.73694992575956
2104,5,3.789248591287034
2105,1,421.38433053107696
2105,2,173.7002688988206
2105,3,182.42104506068029
2105,4,56.35879419242534
2105,5,3.820663842705566
2106,1,423.3770231279766
2106,2,176.2880951838444
2106,3,184.8775669101985
2106,4,56.9712946119659
2106,5,3.8501902202099902
2107,1,425.3819481452809
2107,2,178.88762138969832
2107,3,187.3312263837865
2107,4,57.572328693544065
2107,5,3.877508427594085
2108,1,427.3981350962066
2108,2,181.49732227296082
2108,3,189.7796730114736
2108,4,58.16068515226219
2108,5,3.902740783803563
2109,1,429.42459729388014
2109,2,184.11565186298452
2109,3,192.2205479955992
2109,4,58.73519074610069
2109,5,3.925949017421254
2110,1,431.4603333126773
2110,2,186.7410457671327
2110,3,194.65148791973613
2110,4,59.294710912916955
2110,5,3.9471592312247745
2111,1,433.50432882814107
2111,2,189.37192405210143
2111,3,197.0701293397154
2111,4,59.838151099089096
2111,5,3.966377335170023
2112,1,435.5555825041565
2112,2,192.00673111309513
2112,3,199.47417250627447
2112,4,60.364504256983224
2112,5,3.9836169048587298
2113,1,437.613083841454
2113,2,194.64390152767243
2113,3,201.8613259833441
2113,4,60.8728032469794
2113,5,3.998879125729024
2114,1,439.67581474743565
2114,2,197.28186249787268
2114,3,204.2293104006521
2114,4,61.3621215765496
2114,5,4.01215887576386
2115,1,441.74275133126145
2115,2,199.91903663217673
2115,3,206.57586271044158
2115,4,61.831574530305254
2115,5,4.023448588116501
2116,1,443.81286561698494
2116,2,202.5538445937375
2116,3,208.8987401853299
2116,4,62.280320077892625
2116,5,4.032740530872846
2117,1,445.88512732230004
2117,2,205.18470784226534
2117,3,211.1957245240098
2117,4,62.707559856198
2117,5,4.04002824026718
2118,1,447.9585055446922
2118,2,207.81005122591517
2118,3,213.46462567391328
2118,4,63.112539917373724
2118,5,4.045307318743949
2119,1,450.0319706030494
2119,2,210.42830580521266
2119,3,215.70328598523628
2119,4,63.49455173309351
2119,5,4.048576038591335
2120,1,452.1044957301781
2120,2,213.03791143983423
2120,3,217.90958394220146
2120,4,63.852932854716094
2120,5,4.0498355933748496
2121,1,454.17505883850885
2121,2,215.63731948087081
2121,3,220.08143802439784
2121,4,64.18706767648565
2121,5,4.049090306739455
2122,1,456.24264902143307
2122,2,218.22500274127097
2122,3,222.2168221732284
2122,4,64.49639726211558
2122,5,4.04635140184748
2123,1,458.30626349889474
2123,2,220.79945073770912
2123,3,224.31375752892433
2123,4,64.78041023357788
2123,5,4.041631937085301
2124,1,460.36490938363033
2124,2,223.3591723619251
2124,3,226.37031614468034
2124,4,65.03864345086437
2124,5,4.034947442604906
2125,1,462.4176052559586
2125,2,225.90269825017663
2125,3,228.38462417967582
2125,4,65.27068228474259
2125,5,4.026316159136887
2126,1,464.463382840373
2126,2,228.42858330279202
2126,3,230.35486529982688
2126,4,65.47616106970334
2126,5,4.0157592611470925
2127,1,466.5012885729889
2127,2,230.93540902887668
2127,3,232.27928376422796
2127,4,65.65476332113923
2127,5,4.003300908230611
2128,1,468.5303851992064
2128,2,233.42178593105393
2128,3,234.15618754454056
2128,4,65.80622199822237
2128,5,3.988968299526138
2129,1,470.5497532607183
2129,2,235.886355713408
2129,3,235.98395113013197
2129,4,65.93031953896788
2129,5,3.97279162160122
2130,1,472.5584925372942
2130,2,238.3277934137769
2130,3,237.76101818424013
2130,4,66.0268878063245
2130,5,3.9548039820551533
2131,1,474.55572348356066
2131,2,240.74480952248146
2131,3,239.48590415216916
2131,4,66.09580802772238
2131,5,3.9350413653981047
2132,1,476.54058851134687
2132,2,243.1361518576339
2132,3,241.1571984543295
2132,4,66.13701044108501
2132,5,3.913542487494661
2133,1,478.5122532686239
2133,2,245.50060743004687
2133,3,242.7735666414564
2133,4,66.15047395451207
2133,5,3.890348704658974
2134,1,480.46990789088443
2134,2,247.83700426061267
2134,3,244.33375245306138
2134,4,66.13622577240491
2134,5,3.8655039373186355
2135,1,482.41276808476493
2135,2,250.14421293459444
2135,3,245.83657943531202
2135,4,66.09434072033962
2135,5,3.839054494670214
2136,1,484.3400762453836
2136,2,252.4211482035115
2136,3,247.28095262018778
2136,4,66.02494067334545
2136,5,3.8110489942625003
2137,1,486.25110247195136
2137,2,254.6667704261156
2137,3,248.66585993169338
2137,4,65.92819382121606
2137,5,3.781538234970088
2138,1,488.145145422671
2138,2,256.880086758153
2138,3,249.99037317759766
2138,4,65.804313666729
2138,5,3.750574996323145
2139,1,490.0215331452357
2139,2,259.06015230131493
2139,3,251.25364896779817
2139,4,65.6535580341701
2139,5,3.718213898025195
2140,1,491.8796237837143
2140,2,261.2060710588524
2140,3,252.45492931608015
2140,4,65.4762278967799
2140,5,3.684511219659284
2141,1,493.71880632688595
2141,2,263.3169969523307
2141,3,253.59354233582746
2141,4,65.27266635089444
2141,5,3.6495248232182695
2142,1,495.5385012236101
2142,2,265.392134631026
2142,3,254.66890259909755
2142,4,65.0432573929892
2142,5,3.6133140038366323
2143,1,497.338160790412
2143,2,267.4307399594259
2143,3,255.68051097940725
2143,4,64.78842436700087
2143,5,3.5759392394204514
2144,1,499.1172696827077
2144,2,269.43212060129696
2144,3,256.62795465328
2144,4,64.5086286227326
2144,5,3.5374620877438607
2145,1,500.875345232897
2145,2,271.3956363973262
2145,3,257.5109067740631
2145,4,64.20436799487742
2145,5,3.4979450216256938
2146,1,502.611937635985
2146,2,273.32069950715186
2146,3,258.32912577480647
2146,4,63.87617507571454
2146,5,3.4574512116728187
2147,1,504.32663021963185
2147,2,275.2067746808947
2147,3,259.0824548883264
2147,4,63.524615748845804
2147,5,3.4160444594531274
2148,1,506.0190393306514
2148,2,277.0533789398615
2148,3,259.7708207295812
2148,4,63.15028706909399
2148,5,3.373788861922529
2149,1,507.6888144774424
2149,2,278.8600816518708
2149,3,260.394232527065
2149,4,62.75381575569562
2149,5,3.330748804761449
2150,1,509.3356382657952
2150,2,280.62650428848735
2150,3,260.95278085590394
2150,4,62.33585637421761
2150,5,3.286988799391147
2151,1,510.95922623699977
2151,2,282.35232003261825
2151,3,261.4466361474682
2151,4,61.89708943445327
2151,5,3.2425733089662563
2152,1,512.5594763188377
2152,2,284.0374835608567
2152,3,261.8764154968569
2152,4,61.438507314063784
2152,5,3.1976817296676643
2153,1,514.1363089027017
2153,2,285.68198423388355
2153,3,262.24278301118153
2153,4,60.961088898546606
2153,5,3.152440150480184
2154,1,515.6896664497939
2154,2,287.2858453952019
2154,3,262.54644820918367
2154,4,60.465799594689564
2154,5,3.106942025015504
2155,1,517.2195130506808
2155,2,288.8491236000412
2155,3,262.7881643275196
2155,4,59.95359125355707
2155,5,3.0612606737268804
2156,1,518.7258339824454
2156,2,290.3719078426864
2156,3,262.9687266438643
2156,4,59.42540209325555
2156,5,3.0154568650375277
2157,1,520.2086351299769
2157,2,291.8543185769143
2157,3,263.0889704880941
2157,4,58.8821563648377
2157,5,2.969583309018107
2158,1,521.6679425021257
2158,2,293.2965068850696
2158,3,263.1497695136775
2158,4,58.324764219724315
2158,5,2.923687455912562
2159,1,523.1038016921459
2159,2,294.6986535637168
2159,3,263.1520338551306
2159,4,57.754121477561554
2159,5,2.877813150674503
2160,1,524.5162771686175
2160,2,296.0609679510068
2160,3,263.0967078929247
2160,4,57.17110908133955
2160,5,2.8320015060941883
2161,1,525.905451841781
2161,2,297.38368718097996
2161,3,262.9847687263309
2161,4,56.57659311327619
2161,5,2.7862916442319077
2162,1,527.271426365448
2162,2,298.667075033116
2162,3,262.81722401587535
2162,4,55.97142430128772
2162,5,2.740720942717751
2163,1,528.6143185021788
